Total_Trades,Directional_Accuracy_Pct,RMSE_Close,MAE_Close,filename
53750,50.34046511627906,1.1739090159533818,0.7943374654764719,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=0.9-top_p=0.98-sample_count=2.csv
